id,bill_no,cashier_id,cashier_name,subtotal,tax_amount,discount,total,cash_received,change_returned,payment_type,items_count,created_at,session_id,payment_method
e5271d95-47d3-4f6b-afff-f2257c2433c9,ZIC-20260815-0010,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-15T03:30:01.437753+00:00,ab5186e0-6cd1-4028-867d-a976233a1458,cash
bab13711-5f9b-4223-bd4a-9480aa246794,ZIC-20260815-0011,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-15T03:30:28.666108+00:00,ab5186e0-6cd1-4028-867d-a976233a1458,cash
4f2c5525-5e01-483f-87de-1d928e6b90cd,ZIC-20260815-0012,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,10.0,0.0,0.0,10.0,10.0,0.0,cash,2,2026-08-15T04:06:26.999643+00:00,ab5186e0-6cd1-4028-867d-a976233a1458,cash
a28ecd82-a076-4bbc-9eac-d79b00fdbd38,ZIC-20260815-0013,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,200.0,0.0,0.0,200.0,200.0,0.0,cash,1,2026-08-15T04:14:10.192684+00:00,ab5186e0-6cd1-4028-867d-a976233a1458,cash
d5b3375e-abd9-4aae-ad46-f235c1d94094,ZIC-20260815-0014,f686d4d0-3678-467e-9535-3d5f1309c328,Cashier 1,80.0,0.0,0.0,80.0,80.0,0.0,cash,1,2026-08-15T04:40:24.095968+00:00,ab5186e0-6cd1-4028-867d-a976233a1458,cash
2ea880a9-09dd-4d8e-8e77-2cb4d04f1a5f,ZIC-20260815-0015,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,122.5,0.0,0.0,122.5,122.5,0.0,cash,2,2026-08-15T04:45:28.921952+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
5bdbf028-4b9c-4c32-a825-b974422b1a2f,ZIC-20260815-0016,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,8,2026-08-15T04:52:24.054864+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
98b1debd-5beb-4b3c-af49-81e35c156a48,ZIC-20260815-0017,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,300.0,0.0,0.0,300.0,300.0,0.0,cash,1,2026-08-15T04:56:08.356063+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
230e66a0-3336-4c24-8af2-8c54e0b390c6,ZIC-20260815-0018,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,60.0,0.0,0.0,60.0,60.0,0.0,cash,2,2026-08-15T05:14:33.44836+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
02d4af65-9202-491b-9ada-1cefe67b9d46,ZIC-20260815-0019,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,210.0,0.0,0.0,210.0,210.0,0.0,cash,1,2026-08-15T05:15:09.188435+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
219c6174-524c-42ac-9707-97e2e48a7466,ZIC-20260815-0020,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,225.0,0.0,0.0,225.0,225.0,0.0,cash,1,2026-08-15T05:44:28.291589+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
26fe6755-a695-4148-9f2c-2b56b17e6fca,ZIC-20260815-0021,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,170.0,0.0,0.0,170.0,170.0,0.0,cash,2,2026-08-15T05:45:01.536107+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
96d409f4-8dc8-4561-ab26-4d2d7a3d4295,ZIC-20260815-0022,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,45.0,0.0,0.0,45.0,45.0,0.0,cash,3,2026-08-15T05:49:39.747145+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
5eb1656e-daa8-4cf8-a8f4-287868f74e4f,ZIC-20260815-0023,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T05:49:56.198155+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
05d6c023-3c9e-44c5-8ccb-01cc37a886a2,ZIC-20260815-0024,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,150.0,0.0,0.0,150.0,150.0,0.0,cash,14,2026-08-15T05:51:15.582494+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1aed2d91-92df-475d-acb8-f236b5765996,ZIC-20260815-0025,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T06:01:53.989387+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
105b0076-71cb-4701-bbe8-4a3480ce7dae,ZIC-20260815-0026,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,265.0,0.0,5.0,260.0,260.0,0.0,cash,7,2026-08-15T06:02:57.223481+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
393ab1ee-1daf-401f-b7f3-9d513a7e532c,ZIC-20260815-0027,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,2,2026-08-15T06:20:49.861284+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
eb015460-d2af-46e9-9b91-bc59902e7175,ZIC-20260815-0028,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,2,2026-08-15T06:32:22.299288+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
09608272-17b3-4a70-a9f6-1d290b1e849f,ZIC-20260815-0029,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,20,2026-08-15T06:40:17.809913+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
0ccc2181-83f2-4184-bb13-d6b8d6d650ea,ZIC-20260815-0030,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,2,2026-08-15T06:52:42.486637+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
46117476-2dcf-4de0-9188-49c76b75f24d,ZIC-20260815-0031,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,4,2026-08-15T06:53:17.385068+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1ca4e6a8-01bd-47fb-b40b-e4c9ff33a91f,ZIC-20260815-0032,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,2,2026-08-15T06:53:28.052692+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
c723be6a-66bd-4b3c-b020-018101dca018,ZIC-20260815-0033,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,45.0,0.0,0.0,45.0,45.0,0.0,cash,3,2026-08-15T06:55:17.645589+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
10767568-c668-4a4c-b687-5371825f1e37,ZIC-20260815-0034,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,1,2026-08-15T07:18:51.419438+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
ad418b9c-306e-4d5e-beb8-1a77742d0eaa,ZIC-20260815-0035,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,230.0,0.0,0.0,230.0,230.0,0.0,cash,7,2026-08-15T07:31:37.823399+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
71d2d769-f7b5-42b7-8cd8-9a9517733423,ZIC-20260815-0036,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,150.0,0.0,0.0,150.0,150.0,0.0,cash,1,2026-08-15T07:35:17.823389+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
161d80c2-a9bd-41d1-ba9b-6fc00e24b498,ZIC-20260815-0037,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T07:36:53.296365+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
48f24861-5c70-498d-bccb-f3e999d9cef7,ZIC-20260815-0038,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,60.0,0.0,0.0,60.0,60.0,0.0,cash,4,2026-08-15T07:57:39.492424+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
5333116e-4d5c-4abd-9bb0-3136667cbd84,ZIC-20260815-0039,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,0.0,90.0,90.0,0.0,cash,1,2026-08-15T08:11:47.800304+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1e06138d-2daf-41af-8eb4-a5d70e2055c7,ZIC-20260815-0040,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-15T08:51:53.435741+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
f502279a-e876-4d16-86be-6a8b73b9b583,ZIC-20260815-0041,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,0.0,90.0,90.0,0.0,cash,1,2026-08-15T08:52:12.453389+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
8c1b51ba-8967-4124-8910-aa1d4c000077,ZIC-20260815-0042,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,5,2026-08-15T08:52:58.288438+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
19be3db8-232e-4148-92de-d5ee7cbb3d7f,ZIC-20260815-0043,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,1,2026-08-15T09:09:48.536745+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
28e0d6b1-e7e6-49be-aca6-4a4841394e18,ZIC-20260815-0044,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,7,2026-08-15T09:16:20.867274+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
ff25afff-ca83-40bc-9e94-5dc50c181092,ZIC-20260815-0045,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,2,2026-08-15T09:16:56.56374+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
fa75065e-7425-4d1a-b66a-c5e6cf3052eb,ZIC-20260815-0046,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,65.0,0.0,0.0,65.0,65.0,0.0,cash,3,2026-08-15T09:18:10.82297+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1066b4e1-581e-4ea8-8f3a-281e47e43563,ZIC-20260815-0047,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,830.0,0.0,16.6,813.4,813.4,0.0,card,7,2026-08-15T09:23:27.779806+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,card
608847ca-96d3-44a0-b556-f22867711b53,ZIC-20260815-0048,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,120.0,0.0,0.0,120.0,120.0,0.0,cash,2,2026-08-15T09:24:41.51774+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
364a15ff-4d52-4273-9547-3795b598aa94,ZIC-20260815-0049,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,1140.0,0.0,0.0,1140.0,1140.0,0.0,cash,23,2026-08-15T09:30:26.631416+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
9b0102be-3fb8-46ce-8746-8d255ed6505a,ZIC-20260815-0050,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,280.0,0.0,0.0,280.0,280.0,0.0,cash,4,2026-08-15T09:31:21.634904+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
d6398581-c7b3-4f3d-8490-a7e70de7a554,ZIC-20260815-0051,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,440.0,0.0,0.0,440.0,440.0,0.0,cash,21,2026-08-15T09:32:09.37331+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
d72e4d2a-c312-4d04-b2ed-6b5bfd4d9de4,ZIC-20260815-0052,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,8,2026-08-15T09:32:26.347731+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
da6f816c-1c5a-4396-826c-3dc623fcb362,ZIC-20260815-0053,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,8,2026-08-15T09:32:39.461546+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
f2977dcc-dd9a-48f4-ad9f-9b4796b7119f,ZIC-20260815-0054,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,365.0,0.0,0.0,365.0,365.0,0.0,cash,9,2026-08-15T09:37:33.726079+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
febf0f0f-1c36-4b74-8348-d03b6a302838,ZIC-20260815-0055,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,80.0,0.0,0.0,80.0,80.0,0.0,cash,3,2026-08-15T09:39:07.971413+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
6c3aa06c-8e6c-4d40-ac3b-0ed25250ec22,ZIC-20260815-0056,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,0.0,90.0,90.0,0.0,cash,1,2026-08-15T09:47:43.47531+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
506eff1e-eac9-4f03-9bc6-64f78ea7788e,ZIC-20260815-0057,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,2,2026-08-15T09:47:53.63802+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
52421b30-c4f2-470d-9821-5dca7c6f785f,ZIC-20260815-0058,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,120.0,0.0,0.0,120.0,120.0,0.0,cash,2,2026-08-15T09:54:36.694181+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
d48f5db4-3bc9-4004-933c-b912142cea5e,ZIC-20260815-0059,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,370.0,0.0,0.0,370.0,370.0,0.0,cash,5,2026-08-15T09:59:12.982307+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
e4e27a47-84bb-49e3-9bff-a245dc246679,ZIC-20260815-0060,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-15T10:00:02.919702+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
3925faa9-1b9f-4866-8f99-bf1626022960,ZIC-20260815-0061,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T10:28:40.447493+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1b6388b0-87df-41a9-a60e-9119a1b44ff8,ZIC-20260815-0062,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,210.0,0.0,0.0,210.0,210.0,0.0,cash,1,2026-08-15T10:30:42.731507+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
4626527b-5bbd-44f4-844e-942be64e46e1,ZIC-20260815-0063,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,360.0,0.0,0.0,360.0,360.0,0.0,cash,4,2026-08-15T10:36:31.549964+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
9c8175f2-96f9-43c7-b8aa-763c65aa85a1,ZIC-20260815-0064,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,430.0,0.0,0.0,430.0,430.0,0.0,cash,6,2026-08-15T10:43:40.021133+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
7b402523-cc14-4321-b5f0-689d3bb14a3b,ZIC-20260815-0065,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,170.0,0.0,0.0,170.0,170.0,0.0,cash,3,2026-08-15T11:06:16.746382+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1c1e40c0-6175-4fc4-b89f-1d03d51dd7ea,ZIC-20260815-0066,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,1,2026-08-15T11:16:21.134126+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
410a973e-19d5-4db4-8c3e-aaaac24df046,ZIC-20260815-0067,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,4,2026-08-15T11:16:53.229528+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
d714e021-f051-406d-9a5f-a8c3076530d8,ZIC-20260815-0068,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,120.0,0.0,0.0,120.0,120.0,0.0,cash,2,2026-08-15T11:20:49.496154+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
570e9ebe-4ddc-48fc-bab7-2e62300ff9c6,ZIC-20260815-0069,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,225.0,0.0,0.0,225.0,225.0,0.0,cash,1,2026-08-15T11:33:49.792162+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
278070b8-e378-41c3-ad25-5deabb1d5dba,ZIC-20260815-0070,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,190.0,0.0,0.0,190.0,190.0,0.0,cash,3,2026-08-15T11:37:30.408282+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
f44b8a81-1c92-4146-9429-10e2607a79ae,ZIC-20260815-0071,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,320.0,0.0,0.0,320.0,320.0,0.0,cash,2,2026-08-15T11:39:03.382587+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
0ef8673e-0d35-4e74-b6fb-86b99476b2b4,ZIC-20260815-0072,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,4,2026-08-15T11:44:54.655838+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
6361d2e9-58c0-4ef1-a52a-a005ac56f837,ZIC-20260815-0073,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,170.0,0.0,0.0,170.0,170.0,0.0,cash,2,2026-08-15T11:46:37.166091+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
c0fb3d01-4d63-4315-94ac-3ae35a0b4e20,ZIC-20260815-0074,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,120.0,0.0,0.0,120.0,120.0,0.0,cash,1,2026-08-15T12:02:28.879263+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
aab8b430-bd52-4395-b8f9-8f7c108e2268,ZIC-20260815-0075,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,40.0,0.0,0.0,40.0,40.0,0.0,cash,2,2026-08-15T12:06:48.697017+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
149c98df-a0af-4549-aebe-c61bdc249fed,ZIC-20260815-0076,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T12:09:57.333358+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
811b434f-863d-44d6-97d2-af547a9f8468,ZIC-20260815-0077,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,290.0,0.0,0.0,290.0,290.0,0.0,cash,4,2026-08-15T12:12:02.831622+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
66158dee-1ecd-495e-ac38-c3a1d4753979,ZIC-20260815-0078,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,60.0,0.0,0.0,60.0,60.0,0.0,cash,4,2026-08-15T12:13:25.978317+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
445eb129-caef-4b6a-abbc-fd8c35e8b5b5,ZIC-20260815-0079,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,2,2026-08-15T12:24:17.169328+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
c6345fd4-c282-491e-807e-89defd8b8471,ZIC-20260815-0080,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,430.0,0.0,0.0,430.0,430.0,0.0,cash,7,2026-08-15T12:25:37.074938+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
c24c30c7-a741-4d00-af53-51c58aaf474a,ZIC-20260815-0081,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-15T12:28:49.0995+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
47245588-ada7-4931-8683-5113b435b970,ZIC-20260815-0082,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,40.0,60.0,60.0,0.0,cash,1,2026-08-15T12:29:15.644167+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
2289763a-bbc0-43e1-a966-d6a4414bae38,ZIC-20260815-0083,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-15T12:36:07.346943+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
b4b0e078-eb73-4222-8e7d-e0f5b6ebeee7,ZIC-20260815-0084,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,55.0,0.0,5.0,50.0,50.0,0.0,cash,4,2026-08-15T12:40:14.373653+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1272e012-7c06-47d5-ba91-5880f5a83c6d,ZIC-20260815-0085,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-15T12:46:56.020675+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
4d8ac729-9191-4bec-9233-1415c10d3c64,ZIC-20260815-0086,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,95.0,0.0,0.0,95.0,95.0,0.0,cash,4,2026-08-15T12:47:36.169719+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
59cc73f1-1424-418d-9f1b-cac9a4e8c0a5,ZIC-20260815-0087,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,80.0,0.0,0.0,80.0,80.0,0.0,cash,2,2026-08-15T12:48:01.386658+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
46d7e3ae-ac30-418e-a053-1d036c3cbd14,ZIC-20260815-0088,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,240.0,0.0,0.0,240.0,240.0,0.0,cash,4,2026-08-15T12:49:31.155106+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
1e80c297-5d5d-4ff8-9fe1-ca144fe04fec,ZIC-20260815-0089,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,4,2026-08-15T12:50:41.684275+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
f3c434a6-ffd3-4e90-b8b3-34df372e7749,ZIC-20260815-0090,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,130.0,0.0,0.0,130.0,130.0,0.0,cash,3,2026-08-15T12:51:40.972762+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
c1ec7276-2b8e-4353-9e63-06e645cc00c1,ZIC-20260815-0091,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,110.0,0.0,0.0,110.0,110.0,0.0,cash,1,2026-08-15T12:53:18.186019+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
aa33fd63-fd3d-40ba-b46a-6e5ec5b30c15,ZIC-20260815-0092,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,160.0,0.0,0.0,160.0,160.0,0.0,cash,6,2026-08-15T12:57:47.141476+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
7097ea91-7aad-4f69-888b-3467d394cfa1,ZIC-20260815-0093,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,2,2026-08-15T12:59:11.751605+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
5a200919-d2e2-478e-91a5-0ed2017c89c2,ZIC-20260815-0094,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,100.0,0.0,0.0,100.0,100.0,0.0,cash,3,2026-08-15T13:00:42.31017+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
a494f7b3-9c43-4f0a-a2d6-7c38e6aaa3c8,ZIC-20260815-0095,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,0.0,90.0,90.0,0.0,cash,2,2026-08-15T13:02:53.89316+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
91ca2a9a-d939-4c6a-a2b6-70bef42b8180,ZIC-20260815-0096,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,135.0,0.0,0.0,135.0,135.0,0.0,cash,8,2026-08-15T13:03:20.485753+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
9d4854a1-a7d3-4a4f-be3d-32a118ae2f03,ZIC-20260815-0097,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,30.0,0.0,0.0,30.0,30.0,0.0,cash,2,2026-08-15T13:07:42.734544+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
5eb243a5-5d27-44bb-ad0a-4f385d95c3a1,ZIC-20260815-0098,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,250.0,0.0,0.0,250.0,250.0,0.0,cash,5,2026-08-15T13:09:43.14352+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
628a139f-3020-457b-9e7a-09cca844627e,ZIC-20260815-0099,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,4,2026-08-15T13:44:21.691147+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
80e61596-3566-45a6-8c2d-db856b02b2aa,ZIC-20260815-0100,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,20.0,0.0,0.0,20.0,20.0,0.0,cash,2,2026-08-15T13:44:50.735632+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
50c03eed-1791-4a6f-8a61-2ad8558fbed8,ZIC-20260815-0101,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,50.0,0.0,0.0,50.0,50.0,0.0,cash,1,2026-08-15T13:47:01.148534+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
0199480c-eb67-4b16-be14-d96e2977df2b,ZIC-20260815-0102,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,10.0,0.0,0.0,10.0,10.0,0.0,cash,1,2026-08-15T13:49:55.372104+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
d4306bef-97bd-46d9-a743-d0c33e8ed04d,ZIC-20260815-0103,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,90.0,0.0,20.0,70.0,70.0,0.0,cash,1,2026-08-15T13:55:45.83439+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
fc9c6ecf-205d-4d4f-abf2-24976e9662d4,ZIC-20260815-0104,62c5814c-09e6-4583-874d-c3660ce3283f,Asad,200.0,0.0,0.0,200.0,200.0,0.0,cash,1,2026-08-15T13:56:21.671402+00:00,d8338414-dbc5-45a9-846c-d66cdc047e92,cash
